Date,Country/Region,New cases
2020-04-14,Eritrea,0
2020-04-14,Estonia,41
2020-04-14,Eswatini,0
2020-04-14,Ethiopia,8
2020-04-14,Fiji,0
2020-04-14,Finland,97
2020-04-14,France,4971
2020-04-14,Gabon,0
2020-04-14,Gambia,0
2020-04-14,Georgia,28
2020-04-14,Germany,1287
2020-04-14,Ghana,70
2020-04-14,Greece,25
2020-04-14,Greenland,0
2020-04-14,Grenada,0
2020-04-14,Guatemala,11
2020-04-14,Guinea,44
2020-04-14,Guinea-Bissau,0
2020-04-14,Guyana,2
2020-04-14,Haiti,0
2020-04-14,Holy See,0
2020-04-14,Honduras,10
2020-04-14,Hungary,54
2020-04-14,Iceland,9
2020-04-14,India,1034
2020-04-14,Indonesia,282
2020-04-14,Iran,1574
2020-04-14,Iraq,22
2020-04-14,Ireland,832
2020-04-14,Israel,460
2020-04-14,Italy,2972
2020-04-14,Jamaica,0
2020-04-14,Japan,275
2020-04-14,Jordan,6
2020-04-14,Kazakhstan,141
2020-04-14,Kenya,8
2020-04-14,Kosovo,104
2020-04-14,Kuwait,55
2020-04-14,Kyrgyzstan,11
2020-04-14,Laos,0
2020-04-14,Latvia,2
2020-04-14,Lebanon,9
2020-04-14,Lesotho,0
2020-04-14,Liberia,0
2020-04-14,Libya,9
2020-04-14,Liechtenstein,0
2020-04-14,Lithuania,8
2020-04-14,Luxembourg,15
2020-04-14,Madagascar,2
2020-04-14,Malawi,0
2020-04-14,Malaysia,170
2020-04-14,Maldives,0
2020-04-14,Mali,21
2020-04-14,Malta,9
2020-04-14,Mauritania,0
2020-04-14,Mauritius,0
2020-04-14,Mexico,385
2020-04-14,Moldova,222
2020-04-14,Monaco,0
2020-04-14,Mongolia,13
2020-04-14,Montenegro,9
2020-04-14,Morocco,125
2020-04-14,Mozambique,7
2020-04-14,Namibia,0
2020-04-14,Nepal,2
2020-04-14,Netherlands,870
2020-04-14,New Zealand,17
2020-04-14,Nicaragua,0
2020-04-14,Niger,41
2020-04-14,Nigeria,30
2020-04-14,North Macedonia,54
2020-04-14,Norway,20
2020-04-14,Oman,86
2020-04-14,Pakistan,546
2020-04-14,Panama,72
2020-04-14,Papua New Guinea,0
2020-04-14,Paraguay,12
2020-04-14,Peru,519
2020-04-14,Philippines,291
2020-04-14,Poland,268
2020-04-14,Portugal,514
2020-04-14,Qatar,197
2020-04-14,Romania,246
2020-04-14,Russia,2774
2020-04-14,Rwanda,7
2020-04-14,Saint Kitts and Nevis,2
2020-04-14,Saint Lucia,0
2020-04-14,Saint Vincent and the Grenadines,0
2020-04-14,San Marino,15
2020-04-14,Sao Tome and Principe,0
2020-04-14,Saudi Arabia,435
2020-04-14,Senegal,8
2020-04-14,Serbia,411
2020-04-14,Seychelles,0
2020-04-14,Sierra Leone,1
2020-04-14,Singapore,334
2020-04-14,Slovakia,66
2020-04-14,Slovenia,8
2020-04-14,Somalia,0
2020-04-14,South Africa,143
2020-04-14,South Korea,27
2020-04-14,South Sudan,0
2020-04-14,Spain,2442
2020-04-14,Sri Lanka,16
2020-04-14,Sudan,3
2020-04-14,Suriname,0
2020-04-14,Sweden,497
2020-04-14,Switzerland,248
2020-04-14,Syria,4
2020-04-14,Taiwan*,0
2020-04-14,Tajikistan,0
2020-04-14,Tanzania,4
2020-04-14,Thailand,34
2020-04-14,Timor-Leste,2
2020-04-14,Togo,0
2020-04-14,Trinidad and Tobago,0
2020-04-14,Tunisia,21
2020-04-14,Turkey,4062
2020-04-14,US,27035
2020-04-14,Uganda,1
2020-04-14,Ukraine,270
2020-04-14,United Arab Emirates,412
2020-04-14,United Kingdom,5275
2020-04-14,Uruguay,9
2020-04-14,Uzbekistan,167
2020-04-14,Venezuela,0
2020-04-14,Vietnam,1
2020-04-14,West Bank and Gaza,11
2020-04-14,Western Sahara,0
2020-04-14,Yemen,0
2020-04-14,Zambia,0
2020-04-14,Zimbabwe,0
2020-04-15,Afghanistan,70
2020-04-15,Albania,19
2020-04-15,Algeria,90
2020-04-15,Andorra,14
2020-04-15,Angola,0
2020-04-15,Antigua and Barbuda,0
2020-04-15,Argentina,166
2020-04-15,Armenia,44
2020-04-15,Australia,25
2020-04-15,Austria,110
2020-04-15,Azerbaijan,56
2020-04-15,Bahamas,0
2020-04-15,Bahrain,143
2020-04-15,Bangladesh,219
2020-04-15,Barbados,1
2020-04-15,Belarus,447
2020-04-15,Belgium,2454
2020-04-15,Belize,0
2020-04-15,Benin,0
2020-04-15,Bhutan,0
2020-04-15,Bolivia,43
2020-04-15,Bosnia and Herzegovina,27
2020-04-15,Botswana,0
2020-04-15,Brazil,3058
2020-04-15,Brunei,0
2020-04-15,Bulgaria,34
2020-04-15,Burkina Faso,14
2020-04-15,Burma,11
2020-04-15,Burundi,0
2020-04-15,Cabo Verde,45
2020-04-15,Cambodia,0
2020-04-15,Cameroon,0
2020-04-15,Canada,1174
2020-04-15,Central African Republic,1
2020-04-15,Chad,0
2020-04-15,Chile,356
2020-04-15,China,50
2020-04-15,Colombia,126
2020-04-15,Comoros,0
2020-04-15,Congo (Brazzaville),57
2020-04-15,Congo (Kinshasa),13
2020-04-15,Costa Rica,8
2020-04-15,Cote d'Ivoire,0
2020-04-15,Croatia,37
2020-04-15,Cuba,48
2020-04-15,Cyprus,20
2020-04-15,Czechia,105
2020-04-15,Denmark,170
2020-04-15,Djibouti,72
2020-04-15,Dominica,0
2020-04-15,Dominican Republic,328
2020-04-15,Ecuador,255
2020-04-15,Egypt,155
2020-04-15,El Salvador,10
2020-04-15,Equatorial Guinea,10
2020-04-15,Eritrea,1
2020-04-15,Estonia,27
2020-04-15,Eswatini,0
2020-04-15,Ethiopia,3
2020-04-15,Fiji,0
2020-04-15,Finland,76
2020-04-15,France,3220
2020-04-15,Gabon,23
2020-04-15,Gambia,0
2020-04-15,Georgia,6
2020-04-15,Germany,3394
2020-04-15,Ghana,0
2020-04-15,Greece,22
2020-04-15,Greenland,0
2020-04-15,Grenada,0
2020-04-15,Guatemala,13
2020-04-15,Guinea,41
2020-04-15,Guinea-Bissau,5
2020-04-15,Guyana,8
2020-04-15,Haiti,1
2020-04-15,Holy See,0
2020-04-15,Honduras,12
2020-04-15,Hungary,67
2020-04-15,Iceland,7
2020-04-15,India,835
2020-04-15,Indonesia,297
2020-04-15,Iran,1512
2020-04-15,Iraq,15
2020-04-15,Ireland,1068
2020-04-15,Israel,455
2020-04-15,Italy,2667
2020-04-15,Jamaica,52
2020-04-15,Japan,455
2020-04-15,Jordan,4
2020-04-15,Kazakhstan,63
2020-04-15,Kenya,9
2020-04-15,Kosovo,0
2020-04-15,Kuwait,50
2020-04-15,Kyrgyzstan,19
2020-04-15,Laos,0
2020-04-15,Latvia,9
2020-04-15,Lebanon,17
2020-04-15,Lesotho,0
2020-04-15,Liberia,0
2020-04-15,Libya,13
2020-04-15,Liechtenstein,0
2020-04-15,Lithuania,21
2020-04-15,Luxembourg,66
2020-04-15,Madagascar,2
2020-04-15,Malawi,0
2020-04-15,Malaysia,85
2020-04-15,Maldives,2
2020-04-15,Mali,4
2020-04-15,Malta,6
2020-04-15,Mauritania,0
2020-04-15,Mauritius,0
2020-04-15,Mexico,448
2020-04-15,Moldova,115
2020-04-15,Monaco,0
2020-04-15,Mongolia,0
2020-04-15,Montenegro,5
2020-04-15,Morocco,136
2020-04-15,Mozambique,1
2020-04-15,Namibia,0
2020-04-15,Nepal,0
2020-04-15,Netherlands,736
2020-04-15,New Zealand,20
2020-04-15,Nicaragua,0
2020-04-15,Niger,14
2020-04-15,Nigeria,34
2020-04-15,North Macedonia,66
2020-04-15,Norway,117
2020-04-15,Oman,97
2020-04-15,Pakistan,536
2020-04-15,Panama,102
2020-04-15,Papua New Guinea,0
2020-04-15,Paraguay,2
2020-04-15,Peru,1172
2020-04-15,Philippines,230
2020-04-15,Poland,380
2020-04-15,Portugal,643
2020-04-15,Qatar,283
2020-04-15,Romania,337
2020-04-15,Russia,3388
2020-04-15,Rwanda,2
2020-04-15,Saint Kitts and Nevis,0
2020-04-15,Saint Lucia,0
2020-04-15,Saint Vincent and the Grenadines,0
2020-04-15,San Marino,1
2020-04-15,Sao Tome and Principe,0
2020-04-15,Saudi Arabia,493
2020-04-15,Senegal,15
2020-04-15,Serbia,408
2020-04-15,Seychelles,0
2020-04-15,Sierra Leone,2
2020-04-15,Singapore,447
2020-04-15,Slovakia,28
2020-04-15,Slovenia,28
2020-04-15,Somalia,20
2020-04-15,South Africa,91
2020-04-15,South Korea,27
2020-04-15,South Sudan,0
2020-04-15,Spain,5103
2020-04-15,Sri Lanka,5
2020-04-15,Sudan,0
2020-04-15,Suriname,0
2020-04-15,Sweden,482
2020-04-15,Switzerland,400
2020-04-15,Syria,4
2020-04-15,Taiwan*,2
2020-04-15,Tajikistan,0
2020-04-15,Tanzania,35
2020-04-15,Thailand,30
2020-04-15,Timor-Leste,2
2020-04-15,Togo,4
2020-04-15,Trinidad and Tobago,1
2020-04-15,Tunisia,33
2020-04-15,Turkey,4281
2020-04-15,US,29129
2020-04-15,Uganda,0
2020-04-15,Ukraine,392
2020-04-15,United Arab Emirates,432
2020-04-15,United Kingdom,4638
2020-04-15,Uruguay,1
2020-04-15,Uzbekistan,137
2020-04-15,Venezuela,8
2020-04-15,Vietnam,1
2020-04-15,West Bank and Gaza,7
2020-04-15,Western Sahara,0
2020-04-15,Yemen,0
2020-04-15,Zambia,3
2020-04-15,Zimbabwe,6
2020-04-16,Afghanistan,56
2020-04-16,Albania,24
2020-04-16,Algeria,108
2020-04-16,Andorra,0
2020-04-16,Angola,0
2020-04-16,Antigua and Barbuda,0
2020-04-16,Argentina,128
2020-04-16,Armenia,48
2020-04-16,Australia,22
2020-04-16,Austria,140
2020-04-16,Azerbaijan,30
2020-04-16,Bahamas,4
2020-04-16,Bahrain,29
2020-04-16,Bangladesh,341
2020-04-16,Barbados,2
2020-04-16,Belarus,476
2020-04-16,Belgium,1236
2020-04-16,Belize,0
2020-04-16,Benin,0
2020-04-16,Bhutan,0
2020-04-16,Bolivia,44
2020-04-16,Bosnia and Herzegovina,57
2020-04-16,Botswana,2
2020-04-16,Brazil,2105
2020-04-16,Brunei,0
2020-04-16,Bulgaria,53
2020-04-16,Burkina Faso,4
2020-04-16,Burma,11
2020-04-16,Burundi,0
2020-04-16,Cabo Verde,0
2020-04-16,Cambodia,0
2020-04-16,Cameroon,148
2020-04-16,Canada,2600
2020-04-16,Central African Republic,0
2020-04-16,Chad,4
2020-04-16,Chile,534
2020-04-16,China,47
2020-04-16,Colombia,128
2020-04-16,Comoros,0
2020-04-16,Congo (Brazzaville),0
2020-04-16,Congo (Kinshasa),13
2020-04-16,Costa Rica,16
2020-04-16,Cote d'Ivoire,16
2020-04-16,Croatia,50
2020-04-16,Cuba,48
2020-04-16,Cyprus,20
2020-04-16,Czechia,217
2020-04-16,Denmark,198
2020-04-16,Djibouti,156
2020-04-16,Dominica,0
2020-04-16,Dominican Republic,141
2020-04-16,Ecuador,367
2020-04-16,Egypt,168
2020-04-16,El Salvador,5
2020-04-16,Equatorial Guinea,0
2020-04-16,Eritrea,0
2020-04-16,Estonia,34
2020-04-16,Eswatini,1
2020-04-16,Ethiopia,7
2020-04-16,Fiji,1
2020-04-16,Finland,132
2020-04-16,France,12490
2020-04-16,Gabon,0
2020-04-16,Gambia,0
2020-04-16,Georgia,42
2020-04-16,Germany,2945
2020-04-16,Ghana,5
2020-04-16,Greece,15
2020-04-16,Greenland,0
2020-04-16,Grenada,0
2020-04-16,Guatemala,16
2020-04-16,Guinea,34
2020-04-16,Guinea-Bissau,0
2020-04-16,Guyana,0
2020-04-16,Haiti,0
2020-04-16,Holy See,0
2020-04-16,Honduras,7
2020-04-16,Hungary,73
2020-04-16,Iceland,12
2020-04-16,India,1108
2020-04-16,Indonesia,380
2020-04-16,Iran,1606
2020-04-16,Iraq,19
2020-04-16,Ireland,724
2020-04-16,Israel,257
2020-04-16,Italy,3786
2020-04-16,Jamaica,18
2020-04-16,Japan,526
2020-04-16,Jordan,1
2020-04-16,Kazakhstan,107
2020-04-16,Kenya,9
2020-04-16,Kosovo,62
2020-04-16,Kuwait,119
2020-04-16,Kyrgyzstan,17
2020-04-16,Laos,0
2020-04-16,Latvia,9
2020-04-16,Lebanon,5
2020-04-16,Lesotho,0
2020-04-16,Liberia,0
2020-04-16,Libya,1
2020-04-16,Liechtenstein,0
2020-04-16,Lithuania,37
2020-04-16,Luxembourg,71
2020-04-16,Madagascar,1
2020-04-16,Malawi,0
2020-04-16,Malaysia,110
2020-04-16,Maldives,3
2020-04-16,Mali,23
2020-04-16,Malta,13
2020-04-16,Mauritania,0
2020-04-16,Mauritius,0
2020-04-16,Mexico,450
2020-04-16,Moldova,105
2020-04-16,Monaco,0
2020-04-16,Mongolia,1
2020-04-16,Montenegro,15
2020-04-16,Morocco,259
2020-04-16,Mozambique,2
2020-04-16,Namibia,0
2020-04-16,Nepal,0
2020-04-16,Netherlands,1067
2020-04-16,New Zealand,15
2020-04-16,Nicaragua,0
2020-04-16,Niger,0
2020-04-16,Nigeria,35
2020-04-16,North Macedonia,107
2020-04-16,Norway,156
2020-04-16,Oman,109
2020-04-16,Pakistan,106
2020-04-16,Panama,177
2020-04-16,Papua New Guinea,5
2020-04-16,Paraguay,13
2020-04-16,Peru,1016
2020-04-16,Philippines,207
2020-04-16,Poland,336
2020-04-16,Portugal,750
2020-04-16,Qatar,392
2020-04-16,Romania,491
2020-04-16,Russia,3448
2020-04-16,Rwanda,2
2020-04-16,Saint Kitts and Nevis,0
2020-04-16,Saint Lucia,0
2020-04-16,Saint Vincent and the Grenadines,0
2020-04-16,San Marino,54
2020-04-16,Sao Tome and Principe,0
2020-04-16,Saudi Arabia,518
2020-04-16,Senegal,21
2020-04-16,Serbia,445
2020-04-16,Seychelles,0
2020-04-16,Sierra Leone,2
2020-04-16,Singapore,728
2020-04-16,Slovakia,114
2020-04-16,Slovenia,20
2020-04-16,Somalia,0
2020-04-16,South Africa,99
2020-04-16,South Korea,22
2020-04-16,South Sudan,0
2020-04-16,Spain,7304
2020-04-16,Sri Lanka,0
2020-04-16,Sudan,0
2020-04-16,Suriname,0
2020-04-16,Sweden,613
2020-04-16,Switzerland,396
2020-04-16,Syria,0
2020-04-16,Taiwan*,0
2020-04-16,Tajikistan,0
2020-04-16,Tanzania,6
2020-04-16,Thailand,29
2020-04-16,Timor-Leste,10
2020-04-16,Togo,0
2020-04-16,Trinidad and Tobago,0
2020-04-16,Tunisia,42
2020-04-16,Turkey,4801
2020-04-16,US,31298
2020-04-16,Uganda,0
2020-04-16,Ukraine,397
2020-04-16,United Arab Emirates,460
2020-04-16,United Kingdom,4662
2020-04-16,Uruguay,9
2020-04-16,Uzbekistan,47
2020-04-16,Venezuela,7
2020-04-16,Vietnam,1
2020-04-16,West Bank and Gaza,3
2020-04-16,Western Sahara,0
2020-04-16,Yemen,0
2020-04-16,Zambia,0
2020-04-16,Zimbabwe,0
2020-04-17,Afghanistan,66
2020-04-17,Albania,21
2020-04-17,Algeria,150
2020-04-17,Andorra,23
2020-04-17,Angola,0
2020-04-17,Antigua and Barbuda,0
2020-04-17,Argentina,98
2020-04-17,Armenia,42
2020-04-17,Australia,60
2020-04-17,Austria,119
2020-04-17,Azerbaijan,57
2020-04-17,Bahamas,1
2020-04-17,Bahrain,40
2020-04-17,Bangladesh,266
2020-04-17,Barbados,0
2020-04-17,Belarus,575
2020-04-17,Belgium,1329
2020-04-17,Belize,0
2020-04-17,Benin,0
2020-04-17,Bhutan,0
2020-04-17,Bolivia,24
2020-04-17,Bosnia and Herzegovina,47
2020-04-17,Botswana,0
2020-04-17,Brazil,3257
2020-04-17,Brunei,0
2020-04-17,Bulgaria,46
2020-04-17,Burkina Faso,11
2020-04-17,Burma,3
2020-04-17,Burundi,0
2020-04-17,Cabo Verde,0
2020-04-17,Cambodia,0
2020-04-17,Cameroon,0
2020-04-17,Canada,2005
2020-04-17,Central African Republic,0
2020-04-17,Chad,0
2020-04-17,Chile,445
2020-04-17,China,357
2020-04-17,Colombia,206
2020-04-17,Comoros,0
2020-04-17,Congo (Brazzaville),26
2020-04-17,Congo (Kinshasa),20
2020-04-17,Costa Rica,7
2020-04-17,Cote d'Ivoire,34
2020-04-17,Croatia,23
2020-04-17,Cuba,61
2020-04-17,Cyprus,15
2020-04-17,Czechia,116
2020-04-17,Denmark,194
2020-04-17,Djibouti,141
2020-04-17,Dominica,0
2020-04-17,Dominican Republic,371
2020-04-17,Ecuador,225
2020-04-17,Egypt,171
2020-04-17,El Salvador,13
2020-04-17,Equatorial Guinea,28
2020-04-17,Eritrea,0
2020-04-17,Estonia,25
2020-04-17,Eswatini,0
2020-04-17,Ethiopia,4
2020-04-17,Fiji,0
2020-04-17,Finland,120
2020-04-17,France,2009
2020-04-17,Gabon,28
2020-04-17,Gambia,0
2020-04-17,Georgia,22
2020-04-17,Germany,3699
2020-04-17,Ghana,0
2020-04-17,Greece,17
2020-04-17,Greenland,0
2020-04-17,Grenada,0
2020-04-17,Guatemala,18
2020-04-17,Guinea,39
2020-04-17,Guinea-Bissau,0
2020-04-17,Guyana,8
2020-04-17,Haiti,2
2020-04-17,Holy See,0
2020-04-17,Honduras,16
2020-04-17,Hungary,111
2020-04-17,Iceland,15
2020-04-17,India,922
2020-04-17,Indonesia,407
2020-04-17,Iran,1499
2020-04-17,Iraq,48
2020-04-17,Ireland,709
2020-04-17,Israel,224
2020-04-17,Italy,3493
2020-04-17,Jamaica,0
2020-04-17,Japan,1161
2020-04-17,Jordan,5
2020-04-17,Kazakhstan,144
2020-04-17,Kenya,12
2020-04-17,Kosovo,31
2020-04-17,Kuwait,134
2020-04-17,Kyrgyzstan,23
2020-04-17,Laos,0
2020-04-17,Latvia,7
2020-04-17,Lebanon,5
2020-04-17,Lesotho,0
2020-04-17,Liberia,17
2020-04-17,Libya,0
2020-04-17,Liechtenstein,0
2020-04-17,Lithuania,21
2020-04-17,Luxembourg,36
2020-04-17,Madagascar,6
2020-04-17,Malawi,1
2020-04-17,Malaysia,69
2020-04-17,Maldives,3
2020-04-17,Mali,0
2020-04-17,Malta,10
2020-04-17,Mauritania,0
2020-04-17,Mauritius,0
2020-04-17,Mexico,578
2020-04-17,Moldova,110
2020-04-17,Monaco,1
2020-04-17,Mongolia,0
2020-04-17,Montenegro,0
2020-04-17,Morocco,281
2020-04-17,Mozambique,3
2020-04-17,Namibia,0
2020-04-17,Nepal,14
2020-04-17,Netherlands,1236
2020-04-17,New Zealand,8
2020-04-17,Nicaragua,0
2020-04-17,Niger,43
2020-04-17,Nigeria,51
2020-04-17,North Macedonia,36
2020-04-17,Norway,41
2020-04-17,Oman,50
2020-04-17,Pakistan,613
2020-04-17,Panama,265
2020-04-17,Papua New Guinea,0
2020-04-17,Paraguay,25
2020-04-17,Peru,998
2020-04-17,Philippines,218
2020-04-17,Poland,461
2020-04-17,Portugal,181
2020-04-17,Qatar,560
2020-04-17,Romania,360
2020-04-17,Russia,4070
2020-04-17,Rwanda,5
2020-04-17,Saint Kitts and Nevis,0
2020-04-17,Saint Lucia,0
2020-04-17,Saint Vincent and the Grenadines,0
2020-04-17,San Marino,9
2020-04-17,Sao Tome and Principe,0
2020-04-17,Saudi Arabia,762
2020-04-17,Senegal,7
2020-04-17,Serbia,372
2020-04-17,Seychelles,0
2020-04-17,Sierra Leone,11
2020-04-17,Singapore,623
2020-04-17,Slovakia,72
2020-04-17,Slovenia,36
2020-04-17,Somalia,36
2020-04-17,South Africa,178
2020-04-17,South Korea,22
2020-04-17,South Sudan,0
2020-04-17,Spain,5891
2020-04-17,Sri Lanka,6
2020-04-17,Sudan,1
2020-04-17,Suriname,0
2020-04-17,Sweden,676
2020-04-17,Switzerland,346
2020-04-17,Syria,5
2020-04-17,Taiwan*,0
2020-04-17,Tajikistan,0
2020-04-17,Tanzania,53
2020-04-17,Thailand,28
2020-04-17,Timor-Leste,0
2020-04-17,Togo,2
2020-04-17,Trinidad and Tobago,0
2020-04-17,Tunisia,42
2020-04-17,Turkey,4353
2020-04-17,US,32724
2020-04-17,Uganda,1
2020-04-17,Ukraine,501
2020-04-17,United Arab Emirates,477
2020-04-17,United Kingdom,5624
2020-04-17,Uruguay,6
2020-04-17,Uzbekistan,56
2020-04-17,Venezuela,0
2020-04-17,Vietnam,0
2020-04-17,West Bank and Gaza,13
2020-04-17,Western Sahara,0
2020-04-17,Yemen,0
2020-04-17,Zambia,4
2020-04-17,Zimbabwe,1
2020-04-18,Afghanistan,27
2020-04-18,Albania,9
2020-04-18,Algeria,116
2020-04-18,Andorra,8
2020-04-18,Angola,5
2020-04-18,Antigua and Barbuda,0
2020-04-18,Argentina,89
2020-04-18,Armenia,47
2020-04-18,Australia,46
2020-04-18,Austria,76
2020-04-18,Azerbaijan,33
2020-04-18,Bahamas,1
2020-04-18,Bahrain,33
2020-04-18,Bangladesh,306
2020-04-18,Barbados,0
2020-04-18,Belarus,518
2020-04-18,Belgium,1045
2020-04-18,Belize,0
2020-04-18,Benin,0
2020-04-18,Bhutan,0
2020-04-18,Bolivia,28
2020-04-18,Bosnia and Herzegovina,54
2020-04-18,Botswana,0
2020-04-18,Brazil,2976
2020-04-18,Brunei,1
2020-04-18,Bulgaria,32
2020-04-18,Burkina Faso,8
2020-04-18,Burma,10
2020-04-18,Burundi,0
2020-04-18,Cabo Verde,2
2020-04-18,Cambodia,0
2020-04-18,Cameroon,21
2020-04-18,Canada,1542
2020-04-18,Central African Republic,0
2020-04-18,Chad,6
2020-04-18,Chile,478
2020-04-18,China,27
2020-04-18,Colombia,0
2020-04-18,Comoros,0
2020-04-18,Congo (Brazzaville),0
2020-04-18,Congo (Kinshasa),20
2020-04-18,Costa Rica,6
2020-04-18,Cote d'Ivoire,113
2020-04-18,Croatia,18
2020-04-18,Cuba,63
2020-04-18,Cyprus,11
2020-04-18,Czechia,57
2020-04-18,Denmark,169
2020-04-18,Djibouti,0
2020-04-18,Dominica,0
2020-04-18,Dominican Republic,209
2020-04-18,Ecuador,572
2020-04-18,Egypt,188
2020-04-18,El Salvador,13
2020-04-18,Equatorial Guinea,0
2020-04-18,Eritrea,4
2020-04-18,Estonia,53
2020-04-18,Eswatini,6
2020-04-18,Ethiopia,9
2020-04-18,Fiji,0
2020-04-18,Finland,192
2020-04-18,France,2
2020-04-18,Gabon,0
2020-04-18,Gambia,0
2020-04-18,Georgia,18
2020-04-18,Germany,1945
2020-04-18,Ghana,193
2020-04-18,Greece,11
2020-04-18,Greenland,0
2020-04-18,Grenada,0
2020-04-18,Guatemala,21
2020-04-18,Guinea,41
2020-04-18,Guinea-Bissau,3
2020-04-18,Guyana,0
2020-04-18,Haiti,1
2020-04-18,Holy See,0
2020-04-18,Honduras,15
2020-04-18,Hungary,71
2020-04-18,Iceland,6
2020-04-18,India,1370
2020-04-18,Indonesia,325
2020-04-18,Iran,1374
2020-04-18,Iraq,31
2020-04-18,Ireland,778
2020-04-18,Israel,283
2020-04-18,Italy,3491
2020-04-18,Jamaica,20
2020-04-18,Japan,509
2020-04-18,Jordan,6
2020-04-18,Kazakhstan,69
2020-04-18,Kenya,16
2020-04-18,Kosovo,30
2020-04-18,Kuwait,93
2020-04-18,Kyrgyzstan,17
2020-04-18,Laos,0
2020-04-18,Latvia,30
2020-04-18,Lebanon,4
2020-04-18,Lesotho,0
2020-04-18,Liberia,0
2020-04-18,Libya,0
2020-04-18,Liechtenstein,0
2020-04-18,Lithuania,90
2020-04-18,Luxembourg,57
2020-04-18,Madagascar,3
2020-04-18,Malawi,0
2020-04-18,Malaysia,54
2020-04-18,Maldives,7
2020-04-18,Mali,45
2020-04-18,Malta,4
2020-04-18,Mauritania,0
2020-04-18,Mauritius,1
2020-04-18,Mexico,622
2020-04-18,Moldova,114
2020-04-18,Monaco,0
2020-04-18,Mongolia,0
2020-04-18,Montenegro,4
2020-04-18,Morocco,121
2020-04-18,Mozambique,1
2020-04-18,Namibia,0
2020-04-18,Nepal,1
2020-04-18,Netherlands,1147
2020-04-18,New Zealand,13
2020-04-18,Nicaragua,0
2020-04-18,Niger,12
2020-04-18,Nigeria,49
2020-04-18,North Macedonia,53
2020-04-18,Norway,99
2020-04-18,Oman,111
2020-04-18,Pakistan,710
2020-04-18,Panama,194
2020-04-18,Papua New Guinea,0
2020-04-18,Paraguay,3
2020-04-18,Peru,931
2020-04-18,Philippines,209
2020-04-18,Poland,363
2020-04-18,Portugal,663
2020-04-18,Qatar,345
2020-04-18,Romania,351
2020-04-18,Russia,4785
2020-04-18,Rwanda,1
2020-04-18,Saint Kitts and Nevis,0
2020-04-18,Saint Lucia,0
2020-04-18,Saint Vincent and the Grenadines,0
2020-04-18,San Marino,20
2020-04-18,Sao Tome and Principe,0
2020-04-18,Saudi Arabia,1132
2020-04-18,Senegal,8
2020-04-18,Serbia,304
2020-04-18,Seychelles,0
2020-04-18,Sierra Leone,4
2020-04-18,Singapore,942
2020-04-18,Slovakia,40
2020-04-18,Slovenia,13
2020-04-18,Somalia,19
2020-04-18,South Africa,251
2020-04-18,South Korea,18
2020-04-18,South Sudan,0
2020-04-18,Spain,887
2020-04-18,Sri Lanka,10
2020-04-18,Sudan,33
2020-04-18,Suriname,0
2020-04-18,Sweden,606
2020-04-18,Switzerland,326
2020-04-18,Syria,0
2020-04-18,Taiwan*,3
2020-04-18,Tajikistan,0
2020-04-18,Tanzania,0
2020-04-18,Thailand,33
2020-04-18,Timor-Leste,0
2020-04-18,Togo,1
2020-04-18,Trinidad and Tobago,0
2020-04-18,Tunisia,0
2020-04-18,Turkey,3783
2020-04-18,US,28321
2020-04-18,Uganda,0
2020-04-18,Ukraine,444
2020-04-18,United Arab Emirates,0
2020-04-18,United Kingdom,5545
2020-04-18,Uruguay,9
2020-04-18,Uzbekistan,85
2020-04-18,Venezuela,23
2020-04-18,Vietnam,0
2020-04-18,West Bank and Gaza,6
2020-04-18,Western Sahara,0
2020-04-18,Yemen,0
2020-04-18,Zambia,5
2020-04-18,Zimbabwe,1
2020-04-19,Afghanistan,63
2020-04-19,Albania,14
2020-04-19,Algeria,95
2020-04-19,Andorra,9
2020-04-19,Angola,0
2020-04-19,Antigua and Barbuda,0
2020-04-19,Argentina,81
2020-04-19,Armenia,43
2020-04-19,Australia,42
2020-04-19,Austria,78
2020-04-19,Azerbaijan,25
2020-04-19,Bahamas,0
2020-04-19,Bahrain,108
2020-04-19,Bangladesh,312
2020-04-19,Barbados,0
2020-04-19,Belarus,510
2020-04-19,Belgium,1313
2020-04-19,Belize,0
2020-04-19,Benin,0
2020-04-19,Bhutan,0
2020-04-19,Bolivia,27
2020-04-19,Bosnia and Herzegovina,17
2020-04-19,Botswana,5
2020-04-19,Brazil,1996
2020-04-19,Brunei,1
2020-04-19,Bulgaria,16
2020-04-19,Burkina Faso,11
2020-04-19,Burma,13
2020-04-19,Burundi,0
2020-04-19,Cabo Verde,3
2020-04-19,Cambodia,0
2020-04-19,Cameroon,0
2020-04-19,Canada,1277
2020-04-19,Central African Republic,0
2020-04-19,Chad,0
2020-04-19,Chile,358
2020-04-19,China,18
2020-04-19,Colombia,353
2020-04-19,Comoros,0
2020-04-19,Congo (Brazzaville),0
2020-04-19,Congo (Kinshasa),20
2020-04-19,Costa Rica,5
2020-04-19,Cote d'Ivoire,46
2020-04-19,Croatia,39
2020-04-19,Cuba,49
2020-04-19,Cyprus,6
2020-04-19,Czechia,140
2020-04-19,Denmark,143
2020-04-19,Djibouti,114
2020-04-19,Dominica,0
2020-04-19,Dominican Republic,345
2020-04-19,Ecuador,446
2020-04-19,Egypt,112
2020-04-19,El Salvador,11
2020-04-19,Equatorial Guinea,0
2020-04-19,Eritrea,0
2020-04-19,Estonia,16
2020-04-19,Eswatini,0
